timestamp,temp_c,humidity_pct,lux,vpd_kpa,y,y_label
2026-01-01 13:22:00,31.19,62.72,4582.0,1.693,1,alert
2026-01-01 13:24:00,30.01,62.73,3611.0,1.583,1,alert
2026-01-01 13:26:00,30.27,63.4,4692.0,1.577,1,alert
2026-01-01 13:28:00,30.18,61.0,2919.0,1.672,1,alert
2026-01-01 13:30:00,30.63,62.54,5000.0,1.648,2,alarm
2026-01-01 13:32:00,31.35,59.49,3562.0,1.856,1,alert
2026-01-01 13:34:00,30.24,66.4,2508.0,1.445,0,normal
2026-01-01 13:36:00,30.15,59.29,4651.0,1.742,1,alert
2026-01-01 13:38:00,31.67,65.67,2709.0,1.602,1,alert
2026-01-01 13:40:00,30.4,61.26,3298.0,1.682,1,alert
2026-01-01 13:42:00,31.39,57.14,4852.0,1.968,2,alarm
2026-01-01 13:44:00,30.28,64.67,4835.0,1.523,2,alarm
2026-01-01 13:46:00,30.8,61.25,3842.0,1.722,1,alert
2026-01-01 13:48:00,30.79,63.07,3937.0,1.639,1,alert
2026-01-01 13:50:00,28.9,65.14,3495.0,1.388,0,normal
2026-01-01 13:52:00,31.89,61.13,3108.0,1.837,1,alert
2026-01-01 13:54:00,31.4,59.1,3390.0,1.88,1,alert
2026-01-01 13:56:00,30.26,63.7,4137.0,1.563,1,alert
2026-01-01 13:58:00,29.6,61.66,3796.0,1.59,1,alert
2026-01-01 14:00:00,30.92,62.58,4425.0,1.673,1,alert
2026-01-01 14:02:00,30.69,55.62,4346.0,1.959,1,alert
2026-01-01 14:04:00,30.37,62.31,2626.0,1.634,1,alert
2026-01-01 14:06:00,30.55,59.5,3538.0,1.773,1,alert
2026-01-01 14:08:00,30.52,65.24,2710.0,1.519,1,alert
2026-01-01 14:10:00,31.64,62.0,3861.0,1.77,1,alert
2026-01-01 14:12:00,30.78,61.56,3339.0,1.705,1,alert
2026-01-01 14:14:00,29.82,62.75,4580.0,1.564,1,alert
2026-01-01 14:16:00,31.32,58.14,3084.0,1.916,1,alert
2026-01-01 14:18:00,31.31,64.7,2460.0,1.614,1,alert
2026-01-01 14:20:00,32.58,64.86,2631.0,1.727,2,alarm
2026-01-01 14:22:00,29.68,62.6,4323.0,1.558,1,alert
2026-01-01 14:24:00,30.68,65.0,3991.0,1.544,1,alert
2026-01-01 14:26:00,28.41,60.96,2691.0,1.511,1,alert
2026-01-01 14:28:00,30.51,59.13,2679.0,1.785,1,alert
2026-01-01 14:30:00,30.07,,4104.0,,,
2026-01-01 14:32:00,31.5,61.62,2440.0,1.774,1,alert
2026-01-01 14:34:00,29.94,60.48,4365.0,1.671,1,alert
2026-01-01 14:36:00,29.15,63.29,4141.0,1.483,0,normal
2026-01-01 14:38:00,29.66,62.41,2657.0,1.564,1,alert
2026-01-01 14:40:00,28.48,59.85,2727.0,1.56,1,alert
2026-01-01 14:42:00,31.24,61.99,4766.0,1.731,1,alert
2026-01-01 14:44:00,28.58,,3271.0,,,
2026-01-01 14:46:00,30.28,61.7,3365.0,1.652,1,alert
2026-01-01 14:48:00,28.83,65.02,4227.0,1.388,0,normal
2026-01-01 14:50:00,30.28,58.23,4405.0,1.801,1,alert
2026-01-01 14:52:00,31.89,61.48,4595.0,1.821,1,alert
2026-01-01 14:54:00,30.7,58.1,3960.0,1.851,1,alert
2026-01-01 14:56:00,29.46,58.98,3089.0,1.687,1,alert
2026-01-01 14:58:00,29.9,59.93,2485.0,1.69,1,alert
2026-01-01 15:00:00,30.42,58.84,3986.0,1.789,1,alert
2026-01-01 15:02:00,30.65,59.68,3547.0,1.776,1,alert
2026-01-01 15:04:00,29.0,61.51,2993.0,1.542,1,alert
2026-01-01 15:06:00,30.97,62.96,4411.0,1.661,1,alert
2026-01-01 15:08:00,27.76,61.99,2548.0,1.416,0,normal
2026-01-01 15:10:00,29.67,57.68,3293.0,1.762,1,alert
2026-01-01 15:12:00,21.46,64.62,2409.0,0.905,0,normal
2026-01-01 15:14:00,30.73,58.92,3488.0,1.818,1,alert
2026-01-01 15:16:00,29.75,61.45,2162.0,1.613,1,alert
2026-01-01 15:18:00,28.72,63.34,2426.0,1.445,0,normal
2026-01-01 15:20:00,29.05,62.53,2417.0,1.505,1,alert
2026-01-01 15:22:00,30.39,63.96,3588.0,1.564,1,alert
2026-01-01 15:24:00,30.3,62.48,4064.0,1.62,1,alert
2026-01-01 15:26:00,29.74,59.46,3536.0,1.695,1,alert
2026-01-01 15:28:00,30.04,66.88,4369.0,1.409,0,normal
2026-01-01 15:30:00,30.51,61.64,2782.0,1.675,1,alert
2026-01-01 15:32:00,29.6,61.34,2972.0,1.603,1,alert
2026-01-01 15:34:00,30.24,63.73,3986.0,1.56,1,alert
2026-01-01 15:36:00,31.65,61.1,2735.0,1.813,1,alert
2026-01-01 15:38:00,29.27,62.9,4405.0,1.509,1,alert
2026-01-01 15:40:00,28.31,68.71,2449.0,1.204,0,normal
2026-01-01 15:42:00,30.96,60.2,4162.0,1.784,1,alert
2026-01-01 15:44:00,28.96,61.3,1850.0,1.547,1,alert
2026-01-01 15:46:00,30.07,61.72,4192.0,1.631,1,alert
2026-01-01 15:48:00,29.54,64.42,3627.0,1.47,0,normal
2026-01-01 15:50:00,30.2,57.59,4554.0,1.82,1,alert
2026-01-01 15:52:00,31.0,55.96,,1.979,,
2026-01-01 15:54:00,30.7,59.59,3316.0,1.784,1,alert
2026-01-01 15:56:00,31.04,56.77,4406.0,1.947,1,alert
2026-01-01 15:58:00,28.86,61.1,3160.0,1.546,1,alert
2026-01-01 16:00:00,29.2,63.22,3599.0,1.491,0,normal
2026-01-01 16:02:00,27.88,60.52,3738.0,1.482,0,normal
2026-01-01 16:04:00,29.37,58.29,3292.0,1.707,1,alert
2026-01-01 16:06:00,30.96,61.08,3911.0,1.744,1,alert
2026-01-01 16:08:00,30.47,63.36,3454.0,1.597,1,alert
2026-01-01 16:10:00,30.02,57.24,3987.0,1.817,1,alert
2026-01-01 16:12:00,29.57,63.79,2225.0,1.499,0,normal
2026-01-01 16:14:00,29.13,64.05,2458.0,1.451,0,normal
2026-01-01 16:16:00,30.35,63.66,4031.0,1.573,1,alert
2026-01-01 16:18:00,30.77,64.08,3935.0,1.593,1,alert
2026-01-01 16:20:00,28.57,67.86,2991.0,1.256,0,normal
2026-01-01 16:22:00,30.24,60.46,3429.0,1.7,1,alert
2026-01-01 16:24:00,30.43,61.51,2555.0,1.674,1,alert
2026-01-01 16:26:00,29.39,60.83,2652.0,1.605,1,alert
2026-01-01 16:28:00,30.41,61.26,3051.0,1.683,1,alert
2026-01-01 16:30:00,32.01,64.12,2812.0,1.707,2,alarm
2026-01-01 16:32:00,29.82,58.25,3233.0,1.753,1,alert
2026-01-01 16:34:00,29.84,59.45,2250.0,1.705,1,alert
2026-01-01 16:36:00,29.57,65.21,4192.0,1.44,0,normal
2026-01-01 16:38:00,30.23,63.92,3950.0,1.552,1,alert
2026-01-01 16:40:00,30.28,60.43,3379.0,1.707,1,alert
2026-01-01 16:42:00,29.97,63.66,3091.0,1.539,1,alert
2026-01-01 16:44:00,,63.11,2463.0,,,
2026-01-01 16:46:00,30.11,65.2,3557.0,1.486,0,normal
2026-01-01 16:48:00,31.04,61.08,3336.0,1.753,1,alert
2026-01-01 16:50:00,29.92,64.13,2475.0,1.515,1,alert
2026-01-01 16:52:00,30.79,67.65,3880.0,1.436,0,normal
2026-01-01 16:54:00,29.76,63.16,3680.0,1.542,1,alert
2026-01-01 16:56:00,30.64,61.26,4021.0,1.705,1,alert
2026-01-01 16:58:00,30.08,63.28,3414.0,1.565,1,alert
2026-01-01 17:00:00,29.04,61.19,3259.0,1.558,1,alert
2026-01-01 17:02:00,29.89,67.56,2788.0,1.367,0,normal
2026-01-01 17:04:00,29.17,62.48,3847.0,1.517,1,alert
2026-01-01 17:06:00,29.37,61.23,3576.0,1.586,1,alert
2026-01-01 17:08:00,29.27,59.88,1679.0,1.632,1,alert
2026-01-01 17:10:00,29.5,64.58,1981.0,1.46,0,normal
2026-01-01 17:12:00,28.68,64.5,2888.0,1.396,0,normal
2026-01-01 17:14:00,30.7,59.87,3644.0,1.773,1,alert
2026-01-01 17:16:00,30.4,62.74,3978.0,1.618,1,alert
2026-01-01 17:18:00,28.85,58.46,2397.0,1.65,1,alert
2026-01-01 17:20:00,28.43,62.95,3066.0,1.436,0,normal
2026-01-01 17:22:00,29.39,63.04,2664.0,1.514,1,alert
2026-01-01 17:24:00,29.46,66.13,3652.0,1.393,0,normal
2026-01-01 17:26:00,29.84,59.71,3441.0,1.694,1,alert
2026-01-01 17:28:00,29.49,58.66,3561.0,1.703,1,alert
2026-01-01 17:30:00,27.96,60.53,2941.0,1.489,0,normal
2026-01-01 17:32:00,29.14,58.73,2628.0,1.666,1,alert
2026-01-01 17:34:00,29.06,65.46,2308.0,1.389,0,normal
2026-01-01 17:36:00,29.65,65.64,1963.0,1.429,0,normal
2026-01-01 17:38:00,29.17,62.85,3541.0,1.503,1,alert
2026-01-01 17:40:00,30.93,64.05,3125.0,1.609,1,alert
2026-01-01 17:42:00,28.12,63.02,3327.0,1.407,0,normal
2026-01-01 17:44:00,30.76,60.87,3568.0,1.734,1,alert
2026-01-01 17:46:00,29.21,61.2,2649.0,1.573,1,alert
2026-01-01 17:48:00,30.24,60.64,3132.0,1.693,1,alert
2026-01-01 17:50:00,29.72,57.86,3490.0,1.76,1,alert
2026-01-01 17:52:00,30.49,61.93,3258.0,1.661,1,alert
2026-01-01 17:54:00,28.97,62.09,2452.0,1.516,1,alert
2026-01-01 17:56:00,28.46,64.36,2636.0,1.384,0,normal
2026-01-01 17:58:00,30.22,61.67,2050.0,1.647,1,alert
2026-01-01 18:00:00,29.54,61.44,3548.0,1.593,1,alert
2026-01-01 18:02:00,29.5,59.7,2656.0,1.662,1,alert
2026-01-01 18:04:00,30.16,61.66,2309.0,1.642,1,alert
2026-01-01 18:06:00,28.57,64.29,2905.0,1.395,0,normal
2026-01-01 18:08:00,29.86,58.81,4911.0,1.734,2,alarm
2026-01-01 18:10:00,28.62,62.63,2187.0,1.464,0,normal
2026-01-01 18:12:00,28.73,62.93,1683.0,1.462,0,normal
2026-01-01 18:14:00,29.44,60.13,2986.0,1.639,1,alert
2026-01-01 18:16:00,28.05,61.29,2649.0,1.468,0,normal
2026-01-01 18:18:00,28.7,62.95,2872.0,1.459,0,normal
2026-01-01 18:20:00,30.23,58.62,2437.0,1.779,1,alert
2026-01-01 18:22:00,30.15,62.38,3282.0,1.61,1,alert
2026-01-01 18:24:00,29.07,59.92,2418.0,1.613,1,alert
2026-01-01 18:26:00,29.47,64.57,2845.0,1.458,0,normal
2026-01-01 18:28:00,29.08,68.0,2974.0,1.288,0,normal
2026-01-01 18:30:00,30.18,59.35,2409.0,1.742,1,alert
2026-01-01 18:32:00,28.64,63.76,1811.0,1.422,0,normal
2026-01-01 18:34:00,28.96,60.42,1769.0,1.582,1,alert
2026-01-01 18:36:00,30.12,64.14,2768.0,1.532,1,alert
2026-01-01 18:38:00,28.5,59.35,2593.0,1.582,1,alert
2026-01-01 18:40:00,30.42,62.56,2745.0,1.627,1,alert
2026-01-01 18:42:00,27.52,60.92,1789.0,1.436,0,normal
2026-01-01 18:44:00,30.1,61.04,1918.0,1.663,1,alert
2026-01-01 18:46:00,28.28,60.07,1528.0,1.534,1,alert
2026-01-01 18:48:00,28.67,64.48,2091.0,1.396,0,normal
2026-01-01 18:50:00,27.45,61.06,2339.0,1.425,0,normal
2026-01-01 18:52:00,28.33,64.01,1782.0,1.386,0,normal
2026-01-01 18:54:00,28.05,61.94,2196.0,1.443,0,normal
2026-01-01 18:56:00,28.79,62.07,3293.0,1.501,1,alert
2026-01-01 18:58:00,28.74,62.76,2181.0,1.47,0,normal
2026-01-01 19:00:00,29.66,59.93,2301.0,1.667,1,alert
2026-01-01 19:02:00,29.19,62.65,2660.0,1.513,1,alert
2026-01-01 19:04:00,29.03,66.05,2105.0,1.363,0,normal
2026-01-01 19:06:00,28.07,60.85,2508.0,1.486,0,normal
2026-01-01 19:08:00,28.27,65.61,2592.0,1.32,0,normal
2026-01-01 19:10:00,30.56,65.05,3049.0,1.532,1,alert
2026-01-01 19:12:00,28.0,60.81,1793.0,1.482,0,normal
2026-01-01 19:14:00,30.39,57.78,2922.0,1.831,1,alert
2026-01-01 19:16:00,28.59,63.26,2232.0,1.437,0,normal
2026-01-01 19:18:00,28.57,61.14,1818.0,1.519,1,alert
2026-01-01 19:20:00,29.6,66.57,2193.0,1.386,0,normal
2026-01-01 19:22:00,30.03,61.73,2910.0,1.627,1,alert
2026-01-01 19:24:00,28.57,60.51,2060.0,1.543,1,alert
2026-01-01 19:26:00,28.2,59.87,1784.0,1.535,1,alert
2026-01-01 19:28:00,28.7,65.17,,1.371,,
2026-01-01 19:30:00,28.85,60.93,1955.0,1.551,1,alert
2026-01-01 19:32:00,28.91,62.44,1299.0,1.496,0,normal
2026-01-01 19:34:00,28.2,65.14,1327.0,1.333,0,normal
2026-01-01 19:36:00,28.83,61.17,1561.0,1.54,1,alert
2026-01-01 19:38:00,29.64,61.78,1566.0,1.588,1,alert
2026-01-01 19:40:00,28.61,62.47,1556.0,1.47,0,normal
2026-01-01 19:42:00,28.89,64.06,2226.0,1.43,0,normal
2026-01-01 19:44:00,27.06,64.92,1532.0,1.255,0,normal
2026-01-01 19:46:00,26.4,63.29,1994.0,1.264,0,normal
2026-01-01 19:48:00,28.92,62.49,2238.0,1.495,0,normal
2026-01-01 19:50:00,28.31,61.78,1787.0,1.471,0,normal
2026-01-01 19:52:00,28.13,59.12,2132.0,1.557,1,alert
2026-01-01 19:54:00,28.23,63.4,1252.0,1.402,0,normal
2026-01-01 19:56:00,28.13,67.55,1486.0,1.236,0,normal
2026-01-01 19:58:00,29.11,60.02,1560.0,1.612,1,alert
2026-01-01 20:00:00,28.21,60.84,1464.0,1.498,0,normal
2026-01-01 20:02:00,27.63,60.95,1621.0,1.444,0,normal
2026-01-01 20:04:00,28.78,64.25,1260.0,1.414,0,normal
2026-01-01 20:06:00,27.79,64.16,1237.0,1.338,0,normal
2026-01-01 20:08:00,28.41,62.26,1302.0,1.461,0,normal
2026-01-01 20:10:00,27.84,60.71,1709.0,1.472,0,normal
2026-01-01 20:12:00,27.65,63.35,1631.0,1.357,0,normal
2026-01-01 20:14:00,28.26,58.85,1698.0,1.58,1,alert
2026-01-01 20:16:00,28.14,63.19,1598.0,1.403,0,normal
2026-01-01 20:18:00,28.71,64.67,2005.0,1.392,0,normal
2026-01-01 20:20:00,27.69,59.98,1274.0,1.486,0,normal
2026-01-01 20:22:00,26.94,59.73,2231.0,1.431,0,normal
2026-01-01 20:24:00,27.99,66.88,2085.0,1.251,0,normal
2026-01-01 20:26:00,28.35,61.19,1065.0,1.498,0,normal
2026-01-01 20:28:00,28.02,65.76,1968.0,1.295,0,normal
2026-01-01 20:30:00,28.03,62.53,1935.0,1.419,0,normal
2026-01-01 20:32:00,28.52,62.22,1128.0,1.472,0,normal
2026-01-01 20:34:00,27.37,64.41,1457.0,1.297,0,normal
2026-01-01 20:36:00,27.03,61.31,2092.0,1.382,0,normal
2026-01-01 20:38:00,28.01,63.27,1853.0,1.389,0,normal
2026-01-01 20:40:00,27.35,62.38,1204.0,1.369,0,normal
2026-01-01 20:42:00,27.01,60.24,1289.0,1.419,0,normal
2026-01-01 20:44:00,27.64,64.01,1296.0,1.332,0,normal
2026-01-01 20:46:00,28.48,62.01,1838.0,1.476,0,normal
2026-01-01 20:48:00,27.82,62.67,1404.0,1.396,0,normal
2026-01-01 20:50:00,28.06,59.9,1406.0,1.521,1,alert
2026-01-01 20:52:00,29.46,66.06,1762.0,1.396,0,normal
2026-01-01 20:54:00,27.7,65.33,1726.0,1.288,0,normal
2026-01-01 20:56:00,27.7,65.56,984.0,1.279,0,normal
2026-01-01 20:58:00,27.19,62.69,1157.0,1.345,0,normal
2026-01-01 21:00:00,27.2,59.13,1612.0,1.474,0,normal
2026-01-01 21:02:00,27.6,68.1,2000.0,1.178,0,normal
2026-01-01 21:04:00,27.12,63.35,1084.0,1.316,0,normal
2026-01-01 21:06:00,28.15,61.02,1649.0,1.486,0,normal
2026-01-01 21:08:00,29.13,63.35,801.0,1.479,0,normal
2026-01-01 21:10:00,27.03,66.48,1271.0,1.197,0,normal
2026-01-01 21:12:00,27.28,63.36,1309.0,1.328,0,normal
2026-01-01 21:14:00,27.47,66.5,1189.0,1.228,0,normal
2026-01-01 21:16:00,27.58,65.95,872.0,1.256,0,normal
2026-01-01 21:18:00,27.76,60.45,1261.0,1.474,0,normal
2026-01-01 21:20:00,28.5,61.01,1176.0,1.518,1,alert
2026-01-01 21:22:00,25.32,67.0,912.0,1.065,0,normal
2026-01-01 21:24:00,25.44,57.75,1039.0,1.374,0,normal
2026-01-01 21:26:00,26.91,63.28,995.0,1.302,0,normal
2026-01-01 21:28:00,28.15,59.34,975.0,1.551,1,alert
2026-01-01 21:30:00,26.39,62.78,1522.0,1.28,0,normal
2026-01-01 21:32:00,24.99,64.07,1168.0,1.138,0,normal
2026-01-01 21:34:00,27.99,62.12,0.0,1.431,1,alert
2026-01-01 21:36:00,27.87,61.71,1653.0,1.437,0,normal
2026-01-01 21:38:00,26.45,61.21,1113.0,1.339,0,normal
2026-01-01 21:40:00,26.37,69.73,925.0,1.04,0,normal
2026-01-01 21:42:00,26.39,68.66,946.0,1.078,0,normal
2026-01-01 21:44:00,27.3,60.54,1016.0,1.432,0,normal
2026-01-01 21:46:00,26.92,67.63,1328.0,1.149,0,normal
2026-01-01 21:48:00,27.74,62.19,1239.0,1.408,0,normal
2026-01-01 21:50:00,24.74,65.31,842.0,1.082,0,normal
2026-01-01 21:52:00,26.32,63.88,838.0,1.237,0,normal
2026-01-01 21:54:00,26.17,62.49,925.0,1.274,0,normal
2026-01-01 21:56:00,26.84,66.19,912.0,1.194,0,normal
2026-01-01 21:58:00,26.77,64.09,1124.0,1.263,0,normal
2026-01-01 22:00:00,27.74,62.01,1010.0,1.415,0,normal
2026-01-01 22:02:00,25.74,61.14,1197.0,1.286,0,normal
2026-01-01 22:04:00,27.05,61.38,935.0,1.381,0,normal
2026-01-01 22:06:00,27.33,59.35,801.0,1.478,0,normal
2026-01-01 22:08:00,28.16,62.99,601.0,1.412,0,normal
2026-01-01 22:10:00,26.35,61.05,675.0,1.337,0,normal
2026-01-01 22:12:00,27.31,62.81,1042.0,1.35,0,normal
2026-01-01 22:14:00,25.22,68.16,628.0,1.022,0,normal
2026-01-01 22:16:00,24.72,68.03,614.0,0.996,0,normal
2026-01-01 22:18:00,27.3,63.41,612.0,1.328,0,normal
2026-01-01 22:20:00,26.74,63.61,747.0,1.278,0,normal
2026-01-01 22:22:00,27.88,67.84,,1.207,,
2026-01-01 22:24:00,25.31,65.99,464.0,1.098,0,normal
2026-01-01 22:26:00,27.32,62.66,974.0,1.357,0,normal
2026-01-01 22:28:00,28.34,59.31,916.0,1.569,1,alert
2026-01-01 22:30:00,27.14,64.59,877.0,1.273,0,normal
2026-01-01 22:32:00,26.28,66.19,250.0,1.156,0,normal
2026-01-01 22:34:00,26.72,62.28,803.0,1.323,0,normal
2026-01-01 22:36:00,25.43,,795.0,,,
2026-01-01 22:38:00,27.89,62.25,948.0,1.418,0,normal
2026-01-01 22:40:00,25.86,63.92,493.0,1.202,0,normal
2026-01-01 22:42:00,26.93,57.52,666.0,1.508,1,alert
2026-01-01 22:44:00,24.81,64.46,301.0,1.113,0,normal
2026-01-01 22:46:00,25.67,66.93,780.0,1.09,0,normal
2026-01-01 22:48:00,27.72,61.69,757.0,1.425,0,normal
2026-01-01 22:50:00,25.95,64.47,449.0,1.191,0,normal
2026-01-01 22:52:00,27.46,61.54,520.0,1.409,0,normal
2026-01-01 22:54:00,26.27,65.05,562.0,1.194,0,normal
2026-01-01 22:56:00,24.92,64.42,632.0,1.122,0,normal
2026-01-01 22:58:00,26.94,61.41,488.0,1.371,0,normal
2026-01-01 23:00:00,26.0,67.65,728.0,1.087,0,normal
2026-01-01 23:02:00,26.37,66.43,215.0,1.153,0,normal
2026-01-01 23:04:00,26.44,62.55,702.0,1.292,0,normal
2026-01-01 23:06:00,24.8,66.3,381.0,1.055,0,normal
2026-01-01 23:08:00,25.84,65.77,181.0,1.14,0,normal
2026-01-01 23:10:00,27.55,65.01,239.0,1.289,0,normal
2026-01-01 23:12:00,26.28,59.93,308.0,1.37,0,normal
2026-01-01 23:14:00,26.13,66.78,534.0,1.125,0,normal
2026-01-01 23:16:00,26.65,62.53,257.0,1.308,0,normal
2026-01-01 23:18:00,26.35,63.24,565.0,1.262,0,normal
2026-01-01 23:20:00,25.68,71.13,116.0,0.952,0,normal
2026-01-01 23:22:00,24.81,65.82,216.0,1.07,0,normal
2026-01-01 23:24:00,25.59,,74.0,,,
2026-01-01 23:26:00,26.56,58.51,265.0,1.442,0,normal
2026-01-01 23:28:00,25.13,68.35,318.0,1.01,0,normal
2026-01-01 23:30:00,26.84,60.49,262.0,1.396,0,normal
2026-01-01 23:32:00,25.11,62.39,0.0,1.199,0,normal
2026-01-01 23:34:00,25.0,64.14,286.0,1.136,0,normal
2026-01-01 23:36:00,26.41,67.66,230.0,1.113,0,normal
2026-01-01 23:38:00,25.42,66.65,262.0,1.083,0,normal
2026-01-01 23:40:00,26.41,63.73,377.0,1.249,0,normal
2026-01-01 23:42:00,24.88,65.82,0.0,1.075,0,normal
2026-01-01 23:44:00,25.51,63.17,230.0,1.203,0,normal
2026-01-01 23:46:00,26.03,64.71,287.0,1.188,0,normal
2026-01-01 23:48:00,25.31,64.98,0.0,1.13,0,normal
2026-01-01 23:50:00,23.79,68.14,153.0,0.939,0,normal
2026-01-01 23:52:00,24.17,67.91,4.0,0.967,0,normal
2026-01-01 23:54:00,25.9,65.69,52.0,1.147,0,normal
2026-01-01 23:56:00,25.09,64.03,77.0,1.146,0,normal
2026-01-01 23:58:00,24.59,67.1,2000.0,1.017,0,normal
2026-01-02 00:00:00,23.91,65.42,0.0,1.026,0,normal
2026-01-02 00:02:00,24.19,62.78,18.0,1.124,0,normal
2026-01-02 00:04:00,23.41,64.94,0.0,1.01,0,normal
2026-01-02 00:06:00,24.96,65.23,0.0,1.099,0,normal
2026-01-02 00:08:00,24.93,67.31,171.0,1.031,0,normal
2026-01-02 00:10:00,24.29,64.95,0.0,1.064,0,normal
2026-01-02 00:12:00,25.38,61.73,175.0,1.24,0,normal
2026-01-02 00:14:00,25.8,64.64,206.0,1.174,0,normal
2026-01-02 00:16:00,26.78,64.2,0.0,1.26,0,normal
2026-01-02 00:18:00,23.94,66.08,13.0,1.008,0,normal
2026-01-02 00:20:00,26.63,66.29,306.0,1.176,0,normal
2026-01-02 00:22:00,26.08,66.87,70.0,1.119,0,normal
2026-01-02 00:24:00,24.85,63.58,148.0,1.143,0,normal
2026-01-02 00:26:00,25.87,62.9,285.0,1.238,0,normal
2026-01-02 00:28:00,25.42,62.11,325.0,1.23,0,normal
2026-01-02 00:30:00,25.86,66.19,269.0,1.127,0,normal
2026-01-02 00:32:00,26.74,67.54,153.0,1.14,0,normal
2026-01-02 00:34:00,26.6,63.21,550.0,1.281,0,normal
2026-01-02 00:36:00,26.52,63.43,543.0,1.268,0,normal
2026-01-02 00:38:00,25.65,68.23,432.0,1.046,0,normal
2026-01-02 00:40:00,24.68,66.4,332.0,1.045,0,normal
2026-01-02 00:42:00,25.47,65.75,176.0,1.116,0,normal
2026-01-02 00:44:00,26.81,60.88,294.0,1.379,0,normal
2026-01-02 00:46:00,24.86,66.72,455.0,1.045,0,normal
2026-01-02 00:48:00,25.15,62.52,385.0,1.198,0,normal
2026-01-02 00:50:00,26.51,61.2,727.0,1.344,0,normal
2026-01-02 00:52:00,25.37,63.84,489.0,1.171,0,normal
2026-01-02 00:54:00,25.17,63.36,228.0,1.172,0,normal
2026-01-02 00:56:00,26.12,63.7,739.0,1.228,0,normal
2026-01-02 00:58:00,24.94,61.36,363.0,1.22,0,normal
2026-01-02 01:00:00,25.19,67.21,307.0,1.05,0,normal
2026-01-02 01:02:00,27.01,66.53,692.0,1.194,0,normal
2026-01-02 01:04:00,25.58,59.7,866.0,1.321,0,normal
2026-01-02 01:06:00,25.43,67.1,945.0,1.069,0,normal
2026-01-02 01:08:00,25.79,62.41,512.0,1.248,0,normal
2026-01-02 01:10:00,27.05,65.82,655.0,1.222,0,normal
2026-01-02 01:12:00,26.38,63.91,714.0,1.24,0,normal
2026-01-02 01:14:00,26.21,64.25,749.0,1.217,0,normal
2026-01-02 01:16:00,26.61,63.47,733.0,1.273,0,normal
2026-01-02 01:18:00,25.45,67.66,1027.0,1.052,0,normal
2026-01-02 01:20:00,26.79,60.72,534.0,1.383,0,normal
2026-01-02 01:22:00,26.85,65.3,658.0,1.226,0,normal
2026-01-02 01:24:00,26.24,66.9,669.0,1.128,0,normal
2026-01-02 01:26:00,27.58,65.13,876.0,1.286,0,normal
2026-01-02 01:28:00,25.64,70.32,619.0,0.977,0,normal
2026-01-02 01:30:00,27.51,62.05,673.0,1.394,0,normal
2026-01-02 01:32:00,26.86,66.16,795.0,1.197,0,normal
2026-01-02 01:34:00,26.48,63.72,790.0,1.254,0,normal
2026-01-02 01:36:00,26.72,66.93,764.0,1.16,0,normal
2026-01-02 01:38:00,26.93,63.69,1083.0,1.289,0,normal
2026-01-02 01:40:00,27.65,62.31,670.0,1.395,0,normal
2026-01-02 01:42:00,26.32,67.34,1270.0,1.119,0,normal
2026-01-02 01:44:00,26.05,63.01,633.0,1.247,0,normal
2026-01-02 01:46:00,27.75,59.68,901.0,1.502,1,alert
2026-01-02 01:48:00,26.45,62.7,885.0,1.287,0,normal
2026-01-02 01:50:00,27.41,64.96,625.0,1.279,0,normal
2026-01-02 01:52:00,28.28,66.37,848.0,1.292,0,normal
2026-01-02 01:54:00,26.88,64.0,1187.0,1.274,0,normal
2026-01-02 01:56:00,27.64,66.56,1033.0,1.238,0,normal
2026-01-02 01:58:00,26.19,60.74,1034.0,1.334,0,normal
2026-01-02 02:00:00,27.59,62.18,868.0,1.396,0,normal
2026-01-02 02:02:00,27.24,62.78,961.0,1.345,0,normal
2026-01-02 02:04:00,27.47,63.07,970.0,1.354,0,normal
2026-01-02 02:06:00,26.62,64.08,999.0,1.252,0,normal
2026-01-02 02:08:00,25.72,66.13,889.0,1.12,0,normal
2026-01-02 02:10:00,27.81,62.04,1343.0,1.419,0,normal
2026-01-02 02:12:00,25.62,64.81,1125.0,1.156,0,normal
2026-01-02 02:14:00,26.86,63.6,910.0,1.287,0,normal
2026-01-02 02:16:00,28.08,60.66,1173.0,1.494,0,normal
2026-01-02 02:18:00,27.71,62.91,1507.0,1.378,0,normal
2026-01-02 02:20:00,28.73,62.22,941.0,1.49,0,normal
2026-01-02 02:22:00,28.15,62.51,1130.0,1.43,0,normal
2026-01-02 02:24:00,26.59,63.94,840.0,1.255,0,normal
2026-01-02 02:26:00,27.58,,1426.0,,,
2026-01-02 02:28:00,27.0,62.53,736.0,1.336,0,normal
2026-01-02 02:30:00,26.28,67.22,1375.0,1.121,0,normal
2026-01-02 02:32:00,26.99,60.69,1677.0,1.401,0,normal
2026-01-02 02:34:00,27.03,61.78,1231.0,1.365,0,normal
2026-01-02 02:36:00,26.08,71.1,1575.0,0.976,0,normal
2026-01-02 02:38:00,27.84,60.5,1717.0,1.479,0,normal
2026-01-02 02:40:00,27.53,59.89,1562.0,1.475,0,normal
2026-01-02 02:42:00,25.84,91.12,792.0,0.296,2,alarm
2026-01-02 02:44:00,28.07,57.75,1562.0,1.604,1,alert
2026-01-02 02:46:00,28.28,62.23,1462.0,1.451,0,normal
2026-01-02 02:48:00,27.74,68.51,1221.0,1.173,0,normal
